,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000288,0.000789,0.0,2e-06,1.6e-05,0.000106,0.005427
dr-ibt,500.0,0.001307,0.00218,0.0,0.000111,0.000486,0.00168,0.023273
dr-ibt (tau=0),500.0,0.003897,0.002888,0.0,0.001729,0.003289,0.005479,0.015438
dm,500.0,0.006781,0.003734,3.2e-05,0.003913,0.006401,0.008871,0.020191
dr,500.0,0.001519,0.003083,0.0,0.000129,0.000507,0.001802,0.032798
mrdr,500.0,0.001338,0.002186,0.0,0.000121,0.000533,0.001808,0.017673
dr-os (oracle),500.0,0.000325,0.000917,0.0,3e-06,2.2e-05,0.000151,0.010022
dr-os,500.0,0.00121,0.001805,0.0,0.000148,0.000504,0.001516,0.014389
switch-dr (oracle),500.0,0.000307,0.00071,0.0,1.2e-05,6.1e-05,0.000236,0.005489
switch-dr,500.0,0.001673,0.003604,0.0,0.00017,0.000742,0.001928,0.049283
