,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,2.2e-05,6.6e-05,0.0,1e-06,4e-06,1.6e-05,0.00091
dr-ibt,500.0,0.001465,0.001537,0.0,0.000328,0.000902,0.002145,0.009904
dr-ibt (tau=0),500.0,0.001424,0.001189,0.0,0.000536,0.001157,0.002011,0.006654
dm,500.0,0.003554,0.001919,0.0,0.002112,0.003165,0.004929,0.011028
dr,500.0,0.001541,0.001598,0.0,0.000314,0.001037,0.002288,0.008535
mrdr,500.0,0.0015,0.001536,0.0,0.000331,0.001019,0.002174,0.008774
dr-os (oracle),500.0,3e-05,8e-05,0.0,2e-06,9e-06,2.8e-05,0.000894
dr-os,500.0,0.001408,0.001627,0.0,0.000256,0.000842,0.001958,0.012018
switch-dr (oracle),500.0,8.5e-05,0.00011,0.0,9e-06,4.1e-05,0.000121,0.000862
switch-dr,500.0,0.001426,0.00154,0.0,0.000258,0.000968,0.001955,0.008763
