,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000643,0.000922,0.0,9e-06,0.000247,0.000943,0.007556
dr-ibt,500.0,0.001163,0.001323,0.0,0.000196,0.000707,0.001778,0.009084
dr-ibt (tau=0),500.0,0.004139,0.003315,0.0,0.001555,0.003465,0.005728,0.016985
dm,500.0,0.004761,0.00223,0.000303,0.003179,0.004456,0.006257,0.01149
dr,500.0,0.00121,0.001462,0.0,0.000204,0.000693,0.00163,0.009499
mrdr,500.0,0.00116,0.001358,0.0,0.000202,0.000728,0.001603,0.009195
dr-os (oracle),500.0,5.3e-05,0.000189,0.0,2e-06,1e-05,2.7e-05,0.002156
dr-os,500.0,0.001118,0.00132,0.0,0.000164,0.000633,0.001545,0.007627
switch-dr (oracle),500.0,7.2e-05,0.000179,0.0,4e-06,2.1e-05,7.3e-05,0.002189
switch-dr,500.0,0.001263,0.001475,0.0,0.000176,0.000793,0.001802,0.011282
