,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001775,0.004184,0.0,2e-06,5.4e-05,0.001186,0.035209
dr-ibt,500.0,0.005545,0.007507,0.0,0.000496,0.002586,0.007197,0.048442
dr-ibt (tau=0),500.0,0.006122,0.008551,0.0,0.000626,0.00303,0.007953,0.075204
dm,500.0,0.052651,0.020082,0.008478,0.037748,0.050581,0.065152,0.129561
dr,500.0,0.006004,0.008071,0.0,0.000524,0.00278,0.00881,0.054873
mrdr,500.0,0.004635,0.006242,0.0,0.000471,0.002157,0.006236,0.037417
dr-os (oracle),500.0,0.003529,0.007209,0.0,2e-05,0.000247,0.003453,0.055672
dr-os,500.0,0.005961,0.008043,0.0,0.000506,0.002737,0.008683,0.055672
switch-dr (oracle),500.0,0.003467,0.006969,0.0,7.1e-05,0.000506,0.003186,0.054873
switch-dr,500.0,0.006004,0.008071,0.0,0.000524,0.00278,0.00881,0.054873
