,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,9.3e-05,0.000235,0.0,3e-06,1.3e-05,5.3e-05,0.002154
dr-ibt,500.0,0.000497,0.000677,0.0,5.6e-05,0.000224,0.000689,0.004902
dr-ibt (tau=0),500.0,0.037171,0.018795,0.00165,0.022728,0.035326,0.049109,0.101105
dm,500.0,0.057094,0.006757,0.035865,0.052465,0.056622,0.061735,0.075984
dr,500.0,0.00083,0.001053,0.0,8.7e-05,0.000444,0.001151,0.006377
mrdr,500.0,0.000547,0.000699,0.0,5.9e-05,0.000266,0.000744,0.00388
dr-os (oracle),500.0,0.000763,0.001135,0.0,1.3e-05,0.000206,0.001133,0.006759
dr-os,500.0,0.000891,0.001131,0.0,9.2e-05,0.000412,0.0013,0.006759
switch-dr (oracle),500.0,0.000663,0.001015,0.0,2.8e-05,0.000189,0.00094,0.006377
switch-dr,500.0,0.00083,0.001053,0.0,8.7e-05,0.000444,0.001151,0.006377
