,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000307,0.000962,0.0,1e-06,1.6e-05,0.000127,0.011218
dr-ibt,500.0,0.002604,0.003523,0.0,0.000264,0.001095,0.003663,0.021273
dr-ibt (tau=0),500.0,0.002703,0.003223,0.0,0.00046,0.001464,0.003916,0.022303
dm,500.0,0.004878,0.004656,0.0,0.000997,0.003466,0.007161,0.026233
dr,500.0,0.003467,0.004468,0.0,0.000299,0.001796,0.004732,0.022761
mrdr,500.0,0.003298,0.004207,0.0,0.000291,0.001667,0.004785,0.023687
dr-os (oracle),500.0,0.00052,0.001493,0.0,3e-06,2.1e-05,0.000128,0.013917
dr-os,500.0,0.003182,0.004532,0.0,0.00037,0.001439,0.004151,0.031235
switch-dr (oracle),500.0,0.000523,0.001379,0.0,1.2e-05,8.4e-05,0.0003,0.015867
switch-dr,500.0,0.003231,0.004469,0.0,0.000345,0.001657,0.004372,0.039067
