,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000346,0.000599,0.0,4e-06,6.8e-05,0.000417,0.00401
dr-ibt,500.0,0.000583,0.000766,0.0,7.5e-05,0.000287,0.000751,0.004831
dr-ibt (tau=0),500.0,0.00291,0.003946,0.0,0.000406,0.001163,0.003339,0.018728
dm,500.0,0.0556,0.007248,0.035176,0.050592,0.055709,0.060132,0.079771
dr,500.0,0.000885,0.001213,0.0,0.000102,0.000413,0.001233,0.007343
mrdr,500.0,0.000637,0.000838,0.0,7.3e-05,0.000326,0.000866,0.005142
dr-os (oracle),500.0,0.000862,0.001319,0.0,2e-05,0.000291,0.001178,0.007757
dr-os,500.0,0.000961,0.001296,0.0,0.000127,0.000457,0.001332,0.007757
switch-dr (oracle),500.0,0.00077,0.001223,0.0,3.2e-05,0.000217,0.001012,0.007343
switch-dr,500.0,0.000885,0.001213,0.0,0.000102,0.000413,0.001233,0.007343
