,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000244,0.0005,0.0,6e-06,3.5e-05,0.000211,0.00337
dr-ibt,500.0,0.000371,0.000532,0.0,3.7e-05,0.000173,0.000473,0.00373
dr-ibt (tau=0),500.0,0.039633,0.019996,0.000901,0.024617,0.037572,0.052998,0.10369
dm,500.0,0.046645,0.006591,0.027245,0.042048,0.046661,0.050955,0.067376
dr,500.0,0.000607,0.000874,0.0,5.9e-05,0.000258,0.000777,0.00721
mrdr,500.0,0.000403,0.00059,0.0,3.6e-05,0.000168,0.000502,0.005038
dr-os (oracle),500.0,0.000291,0.000632,0.0,3e-06,2.6e-05,0.000263,0.006337
dr-os,500.0,0.000596,0.000853,0.0,5.8e-05,0.000262,0.000806,0.006805
switch-dr (oracle),500.0,0.000319,0.000583,0.0,1.4e-05,9.3e-05,0.000378,0.006076
switch-dr,500.0,0.000607,0.000874,0.0,5.9e-05,0.000258,0.000777,0.00721
