,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001857,0.004026,0.0,2e-06,0.000154,0.001991,0.029633
dr-ibt,500.0,0.005275,0.007457,0.0,0.000603,0.002465,0.00691,0.053361
dr-ibt (tau=0),500.0,0.005261,0.00763,0.0,0.000516,0.002317,0.006675,0.063615
dm,500.0,0.008319,0.008412,0.0,0.001573,0.005534,0.013039,0.047565
dr,500.0,0.00556,0.008249,0.0,0.000514,0.00248,0.007382,0.071037
mrdr,500.0,0.005405,0.007791,0.0,0.0005,0.002533,0.0072,0.066864
dr-os (oracle),500.0,0.001853,0.004281,0.0,6e-06,5e-05,0.001279,0.033062
dr-os,500.0,0.005307,0.007059,0.0,0.000606,0.002656,0.007552,0.055575
switch-dr (oracle),500.0,0.001414,0.003091,0.0,1.8e-05,0.000138,0.001026,0.020326
switch-dr,500.0,0.005452,0.007029,0.0,0.000644,0.002947,0.007581,0.043412
