,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001469,0.003777,0.0,2e-06,5.6e-05,0.000934,0.039754
dr-ibt,500.0,0.005659,0.008612,0.0,0.000594,0.002484,0.007021,0.088677
dr-ibt (tau=0),500.0,0.006069,0.00741,0.0,0.000859,0.003125,0.008265,0.048676
dm,500.0,0.008971,0.008658,0.0,0.00236,0.006646,0.012777,0.045152
dr,500.0,0.005308,0.007174,0.0,0.000592,0.002651,0.007121,0.057252
mrdr,500.0,0.00532,0.006869,0.0,0.000679,0.002763,0.007442,0.057701
dr-os (oracle),500.0,0.001513,0.003905,0.0,6e-06,4.4e-05,0.000904,0.029523
dr-os,500.0,0.00579,0.007729,0.0,0.000588,0.002581,0.007812,0.047126
switch-dr (oracle),500.0,0.001495,0.00354,0.0,1.4e-05,0.000146,0.001008,0.031636
switch-dr,500.0,0.006345,0.009051,0.0,0.000657,0.003166,0.008258,0.086181
