,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000925,0.001989,0.0,3e-06,3.5e-05,0.000815,0.013338
dr-ibt,500.0,0.003014,0.005404,0.0,0.000245,0.001238,0.00394,0.076917
dr-ibt (tau=0),500.0,0.028195,0.024996,5e-06,0.007636,0.021232,0.041743,0.122278
dm,500.0,0.054605,0.014401,0.015617,0.044487,0.054259,0.063275,0.10501
dr,500.0,0.003793,0.006268,0.0,0.000346,0.001594,0.004681,0.086132
mrdr,500.0,0.002863,0.006118,0.0,0.000243,0.001067,0.003411,0.087322
dr-os (oracle),500.0,0.001836,0.003968,0.0,1.6e-05,0.000145,0.001816,0.032326
dr-os,500.0,0.003648,0.005697,0.0,0.000347,0.001539,0.004496,0.067062
switch-dr (oracle),500.0,0.001756,0.003697,0.0,6.6e-05,0.000313,0.001595,0.031786
switch-dr,500.0,0.003793,0.006268,0.0,0.000346,0.001594,0.004681,0.086132
