,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.00012,0.000324,0.0,2e-06,9e-06,5.9e-05,0.003353
dr-ibt,500.0,0.000417,0.000605,0.0,4.3e-05,0.00018,0.00055,0.004546
dr-ibt (tau=0),500.0,0.026929,0.019841,3.1e-05,0.011207,0.023263,0.03779,0.112591
dm,500.0,0.051728,0.007082,0.03336,0.046874,0.051714,0.056275,0.072352
dr,500.0,0.000717,0.001005,0.0,7.7e-05,0.000302,0.000951,0.008766
mrdr,500.0,0.000482,0.000709,0.0,4.6e-05,0.000213,0.000594,0.004479
dr-os (oracle),500.0,0.000556,0.000987,0.0,7e-06,9.7e-05,0.00068,0.009098
dr-os,500.0,0.000746,0.001037,0.0,7.2e-05,0.000344,0.001037,0.009098
switch-dr (oracle),500.0,0.000527,0.000909,0.0,2.5e-05,0.000138,0.000591,0.008766
switch-dr,500.0,0.000717,0.001005,0.0,7.7e-05,0.000302,0.000951,0.008766
