,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.002178,0.0028,0.0,0.0001,0.001039,0.003188,0.020617
dr-ibt,500.0,0.003369,0.003647,0.0,0.000647,0.002267,0.00492,0.032158
dr-ibt (tau=0),500.0,0.009186,0.007856,0.0,0.00322,0.00723,0.013278,0.064826
dm,500.0,0.003116,0.002593,0.0,0.001163,0.002558,0.004377,0.016204
dr,500.0,0.003007,0.00341,0.0,0.000507,0.001844,0.004335,0.021119
mrdr,500.0,0.003015,0.003414,0.0,0.000497,0.001967,0.004272,0.023891
dr-os (oracle),500.0,8e-05,0.000381,0.0,2e-06,1e-05,3.2e-05,0.00586
dr-os,500.0,0.002697,0.003003,0.0,0.000475,0.001766,0.003698,0.017377
switch-dr (oracle),500.0,0.000109,0.000284,0.0,6e-06,3.5e-05,9.4e-05,0.002974
switch-dr,500.0,0.003209,0.003488,0.0,0.000604,0.002027,0.004702,0.021642
