,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000798,0.001809,0.0,2e-06,3.5e-05,0.000583,0.015965
dr-ibt,500.0,0.002433,0.003523,0.0,0.00022,0.001145,0.003246,0.031389
dr-ibt (tau=0),500.0,0.005042,0.006762,0.0,0.00061,0.002241,0.006355,0.042232
dm,500.0,0.055483,0.01423,0.012825,0.046307,0.054772,0.064458,0.101409
dr,500.0,0.002951,0.004109,0.0,0.000317,0.00134,0.003827,0.021889
mrdr,500.0,0.002214,0.003179,0.0,0.000221,0.001041,0.002987,0.028548
dr-os (oracle),500.0,0.002163,0.003847,0.0,2.7e-05,0.000285,0.002628,0.021763
dr-os,500.0,0.002993,0.004145,0.0,0.000282,0.001333,0.004046,0.021763
switch-dr (oracle),500.0,0.002066,0.003675,0.0,5.4e-05,0.00043,0.002345,0.020723
switch-dr,500.0,0.002951,0.004109,0.0,0.000317,0.00134,0.003827,0.021889
