,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001002,0.001408,0.0,4.1e-05,0.000459,0.001335,0.012104
dr-ibt,500.0,0.001681,0.00184,0.0,0.000337,0.001132,0.002436,0.015402
dr-ibt (tau=0),500.0,0.00558,0.004539,0.0,0.001998,0.004617,0.008018,0.031865
dm,500.0,0.003882,0.00212,0.000104,0.002366,0.003577,0.005019,0.012282
dr,500.0,0.001522,0.001687,0.0,0.000276,0.000897,0.00226,0.010108
mrdr,500.0,0.001468,0.001555,0.0,0.000304,0.000919,0.002167,0.007827
dr-os (oracle),500.0,3.7e-05,0.000132,0.0,2e-06,9e-06,2.5e-05,0.001814
dr-os,500.0,0.00138,0.001685,0.0,0.00023,0.00078,0.001816,0.010529
switch-dr (oracle),500.0,5.1e-05,8.2e-05,0.0,4e-06,1.8e-05,6.3e-05,0.000816
switch-dr,500.0,0.001585,0.001635,0.0,0.000289,0.001109,0.00233,0.01059
