,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000819,0.001715,0.0,3e-06,5e-05,0.000778,0.011749
dr-ibt,500.0,0.00255,0.003587,0.0,0.00024,0.001072,0.003311,0.022504
dr-ibt (tau=0),500.0,0.035529,0.031631,0.0,0.009489,0.026246,0.053542,0.153147
dm,500.0,0.047002,0.013239,0.011414,0.038235,0.046186,0.05576,0.090642
dr,500.0,0.003165,0.004284,0.0,0.000327,0.001441,0.004462,0.02686
mrdr,500.0,0.002091,0.002998,0.0,0.00022,0.000922,0.002557,0.019621
dr-os (oracle),500.0,0.001729,0.003527,0.0,1.8e-05,0.000115,0.001667,0.023857
dr-os,500.0,0.003114,0.004225,0.0,0.000335,0.001492,0.004184,0.025734
switch-dr (oracle),500.0,0.00169,0.003378,0.0,3.9e-05,0.000262,0.001491,0.02317
switch-dr,500.0,0.003165,0.004284,0.0,0.000327,0.001441,0.004462,0.02686
