,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,7.2e-05,0.000217,0.0,0.0,4e-06,4.1e-05,0.002086
dr-ibt,500.0,0.001483,0.001622,0.0,0.000215,0.000906,0.002231,0.008852
dr-ibt (tau=0),500.0,0.00182,0.002321,0.0,0.00018,0.000895,0.002693,0.01498
dm,500.0,0.00476,0.002238,0.000275,0.003041,0.00457,0.006146,0.01155
dr,500.0,0.001562,0.001766,0.0,0.000252,0.000901,0.002294,0.013036
mrdr,500.0,0.001511,0.001678,0.0,0.000275,0.000932,0.002124,0.011939
dr-os (oracle),500.0,4.7e-05,0.000173,0.0,2e-06,1.2e-05,3.3e-05,0.002709
dr-os,500.0,0.001462,0.001574,0.0,0.000317,0.000949,0.002144,0.009908
switch-dr (oracle),500.0,0.000103,0.000162,0.0,9e-06,4.3e-05,0.000128,0.001312
switch-dr,500.0,0.001411,0.001643,0.0,0.000231,0.000796,0.002012,0.009747
