,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000461,0.000731,0.0,8e-06,0.000119,0.000649,0.006792
dr-ibt,500.0,0.000582,0.000761,0.0,6.3e-05,0.000316,0.000789,0.006646
dr-ibt (tau=0),500.0,0.031226,0.01306,0.001555,0.022613,0.029489,0.039333,0.079036
dm,500.0,0.042466,0.006399,0.026823,0.037607,0.042142,0.046606,0.06038
dr,500.0,0.000833,0.001066,0.0,7.6e-05,0.000389,0.001197,0.006781
mrdr,500.0,0.000598,0.000778,0.0,6.4e-05,0.000324,0.000827,0.005994
dr-os (oracle),500.0,0.000179,0.000461,0.0,3e-06,1.9e-05,9.2e-05,0.003328
dr-os,500.0,0.000773,0.000994,0.0,7.5e-05,0.000365,0.001108,0.006351
switch-dr (oracle),500.0,0.000238,0.000423,0.0,1.1e-05,7.3e-05,0.000277,0.00312
switch-dr,500.0,0.000833,0.001066,0.0,7.6e-05,0.000389,0.001197,0.006781
