,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000464,0.000733,0.0,8e-06,0.000145,0.000636,0.005567
dr-ibt,500.0,0.000577,0.000756,0.0,6.6e-05,0.000281,0.000851,0.005614
dr-ibt (tau=0),500.0,0.025844,0.012966,0.000156,0.016188,0.023859,0.034059,0.074445
dm,500.0,0.048187,0.006551,0.031327,0.043591,0.048018,0.052414,0.066986
dr,500.0,0.000872,0.001215,0.0,8.6e-05,0.000357,0.001152,0.007393
mrdr,500.0,0.000601,0.000826,0.0,6.8e-05,0.000291,0.000843,0.006109
dr-os (oracle),500.0,0.0002,0.00049,0.0,3e-06,1.9e-05,0.000118,0.00409
dr-os,500.0,0.000801,0.001116,0.0,8.3e-05,0.00034,0.00111,0.006854
switch-dr (oracle),500.0,0.0002,0.000433,0.0,1.3e-05,5.8e-05,0.000164,0.003813
switch-dr,500.0,0.000872,0.001215,0.0,8.6e-05,0.000357,0.001152,0.007393
