,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001743,0.003511,0.0,3e-06,8e-05,0.001781,0.021155
dr-ibt,500.0,0.006413,0.008413,0.0,0.000646,0.002845,0.008836,0.04995
dr-ibt (tau=0),500.0,0.005346,0.007529,0.0,0.000393,0.002183,0.00673,0.048953
dm,500.0,0.051887,0.018664,0.011139,0.037821,0.050486,0.062585,0.106985
dr,500.0,0.00692,0.009233,0.0,0.000654,0.002984,0.010174,0.057242
mrdr,500.0,0.005559,0.007443,0.0,0.000525,0.002576,0.007502,0.046186
dr-os (oracle),500.0,0.002657,0.00606,0.0,2.1e-05,0.000152,0.001635,0.039832
dr-os,500.0,0.006694,0.008984,0.0,0.000609,0.002873,0.009583,0.055282
switch-dr (oracle),500.0,0.002852,0.005798,0.0,8.3e-05,0.000543,0.002333,0.039425
switch-dr,500.0,0.00692,0.009233,0.0,0.000654,0.002984,0.010174,0.057242
