,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000203,0.000423,0.0,0.0,2e-05,0.000228,0.00448
dr-ibt,500.0,0.00043,0.000602,0.0,4.1e-05,0.000199,0.000607,0.004558
dr-ibt (tau=0),500.0,0.001295,0.00234,0.0,0.000115,0.000418,0.00114,0.012658
dm,500.0,0.043374,0.006811,0.026476,0.038556,0.042904,0.047769,0.0665
dr,500.0,0.000752,0.001013,0.0,8.5e-05,0.000362,0.001016,0.006761
mrdr,500.0,0.000494,0.000684,0.0,4.8e-05,0.000227,0.000657,0.005566
dr-os (oracle),500.0,0.000345,0.000774,0.0,4e-06,3.1e-05,0.000304,0.007091
dr-os,500.0,0.000732,0.00099,0.0,8.5e-05,0.000364,0.000955,0.007091
switch-dr (oracle),500.0,0.000406,0.000714,0.0,2.3e-05,0.000139,0.000452,0.006761
switch-dr,500.0,0.000752,0.001013,0.0,8.5e-05,0.000362,0.001016,0.006761
