,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001109,0.002297,0.0,1e-06,8.5e-05,0.001099,0.023508
dr-ibt,500.0,0.002503,0.003657,0.0,0.000236,0.000986,0.003177,0.028081
dr-ibt (tau=0),500.0,0.0042,0.005651,0.0,0.000419,0.001873,0.005732,0.035451
dm,500.0,0.005979,0.0051,0.0,0.002184,0.004962,0.008292,0.031256
dr,500.0,0.002634,0.003548,0.0,0.000283,0.001158,0.00354,0.023248
mrdr,500.0,0.002592,0.00343,0.0,0.000288,0.001259,0.003425,0.026111
dr-os (oracle),500.0,0.000638,0.001664,0.0,4e-06,1.9e-05,0.000315,0.014686
dr-os,500.0,0.002527,0.003381,0.0,0.000319,0.001164,0.003505,0.018971
switch-dr (oracle),500.0,0.000618,0.001655,0.0,1.1e-05,6.4e-05,0.000357,0.013785
switch-dr,500.0,0.002796,0.004195,0.0,0.000238,0.001055,0.003676,0.033875
