,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,8.4e-05,0.000236,0.0,2e-06,1e-05,3e-05,0.002247
dr-ibt,500.0,0.000528,0.000709,0.0,6e-05,0.000233,0.000696,0.004999
dr-ibt (tau=0),500.0,0.025403,0.011578,0.002715,0.017048,0.023938,0.032147,0.064009
dm,500.0,0.057079,0.006988,0.037136,0.052223,0.056705,0.061818,0.077732
dr,500.0,0.00088,0.001139,0.0,9.6e-05,0.000441,0.001195,0.008017
mrdr,500.0,0.000578,0.000752,0.0,5.9e-05,0.000293,0.000785,0.004568
dr-os (oracle),500.0,0.0008,0.001233,0.0,1.3e-05,0.000201,0.001124,0.008433
dr-os,500.0,0.000937,0.001221,0.0,9.6e-05,0.000455,0.001273,0.008433
switch-dr (oracle),500.0,0.000706,0.001112,0.0,2.1e-05,0.000205,0.000915,0.008017
switch-dr,500.0,0.00088,0.001139,0.0,9.6e-05,0.000441,0.001195,0.008017
