,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000225,0.000474,0.0,0.0,7e-06,0.000231,0.00361
dr-ibt,500.0,0.000573,0.000769,0.0,6.4e-05,0.000276,0.000758,0.004624
dr-ibt (tau=0),500.0,0.002785,0.002834,0.0,0.00065,0.001944,0.00393,0.015957
dm,500.0,0.006796,0.002824,0.000312,0.004634,0.006562,0.008599,0.017936
dr,500.0,0.000595,0.000797,0.0,5.2e-05,0.000259,0.000813,0.004915
mrdr,500.0,0.000574,0.000749,0.0,4.8e-05,0.000264,0.000832,0.003943
dr-os (oracle),500.0,0.000205,0.000481,0.0,2e-06,1.2e-05,0.000103,0.003867
dr-os,500.0,0.00062,0.000844,0.0,6.6e-05,0.000276,0.000795,0.005005
switch-dr (oracle),500.0,0.000171,0.000423,0.0,5e-06,2.8e-05,0.000135,0.004597
switch-dr,500.0,0.000626,0.000837,0.0,6.2e-05,0.000283,0.000864,0.004736
