,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000183,0.000392,0.0,2e-06,1.5e-05,0.000169,0.002848
dr-ibt,500.0,0.000431,0.000615,0.0,4.2e-05,0.000204,0.000608,0.005264
dr-ibt (tau=0),500.0,0.021015,0.011608,0.000765,0.012278,0.019501,0.027474,0.066128
dm,500.0,0.054341,0.007153,0.035785,0.049073,0.054501,0.05912,0.074091
dr,500.0,0.000865,0.00113,0.0,8.6e-05,0.000407,0.00117,0.007491
mrdr,500.0,0.000572,0.000868,0.0,6.3e-05,0.000282,0.000757,0.010386
dr-os (oracle),500.0,0.000473,0.00088,0.0,5e-06,5.8e-05,0.000549,0.005248
dr-os,500.0,0.000841,0.001068,0.0,9.5e-05,0.000389,0.001183,0.005453
switch-dr (oracle),500.0,0.000424,0.000759,0.0,1.5e-05,0.000109,0.000425,0.004813
switch-dr,500.0,0.000865,0.00113,0.0,8.6e-05,0.000407,0.00117,0.007491
