,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,3e-05,0.000112,0.0,1e-06,4e-06,1.9e-05,0.001761
dr-ibt,500.0,0.001892,0.001899,0.0,0.000489,0.001267,0.002704,0.011022
dr-ibt (tau=0),500.0,0.001374,0.001204,0.0,0.000473,0.001086,0.001988,0.007134
dm,500.0,0.003338,0.002039,5.5e-05,0.001763,0.002952,0.004573,0.012109
dr,500.0,0.001923,0.001901,0.0,0.000459,0.001335,0.002889,0.009212
mrdr,500.0,0.001897,0.00179,0.0,0.000484,0.001366,0.002785,0.008091
dr-os (oracle),500.0,3.4e-05,0.000149,0.0,2e-06,1e-05,2.8e-05,0.002861
dr-os,500.0,0.001684,0.001865,0.0,0.00032,0.001062,0.00237,0.010207
switch-dr (oracle),500.0,6.1e-05,0.000136,0.0,5e-06,2.5e-05,7.3e-05,0.002017
switch-dr,500.0,0.001717,0.00176,0.0,0.000366,0.001209,0.002497,0.010772
