,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000198,0.000552,0.0,1e-06,1.1e-05,6.3e-05,0.005304
dr-ibt,500.0,0.00096,0.001391,0.0,0.000106,0.000443,0.00121,0.013366
dr-ibt (tau=0),500.0,0.023119,0.014077,6.1e-05,0.012716,0.020173,0.032426,0.066945
dm,500.0,0.052638,0.009848,0.027164,0.045976,0.052404,0.059327,0.087057
dr,500.0,0.001407,0.001886,0.0,0.000139,0.000714,0.001846,0.016666
mrdr,500.0,0.000969,0.001354,0.0,9.4e-05,0.000446,0.001387,0.011334
dr-os (oracle),500.0,0.001052,0.001898,0.0,8e-06,9.2e-05,0.001271,0.017276
dr-os,500.0,0.001438,0.001944,0.0,0.000129,0.000695,0.001975,0.017276
switch-dr (oracle),500.0,0.000992,0.001775,0.0,2.7e-05,0.000199,0.001103,0.016666
switch-dr,500.0,0.001407,0.001886,0.0,0.000139,0.000714,0.001846,0.016666
