,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000361,0.000604,0.0,7e-06,7.4e-05,0.000432,0.003811
dr-ibt,500.0,0.000478,0.00065,0.0,5.1e-05,0.000243,0.000631,0.004494
dr-ibt (tau=0),500.0,0.027781,0.01705,7.4e-05,0.015298,0.02474,0.036029,0.086259
dm,500.0,0.048666,0.006786,0.030292,0.043963,0.048107,0.053301,0.071449
dr,500.0,0.000806,0.001149,0.0,8.2e-05,0.000352,0.000992,0.006584
mrdr,500.0,0.000519,0.000732,0.0,5.2e-05,0.000236,0.000643,0.00468
dr-os (oracle),500.0,0.000284,0.00066,0.0,5e-06,3.2e-05,0.000195,0.006869
dr-os,500.0,0.00075,0.001062,0.0,7.7e-05,0.00032,0.000897,0.006869
switch-dr (oracle),500.0,0.000277,0.000604,0.0,8e-06,4.6e-05,0.000262,0.006527
switch-dr,500.0,0.000806,0.001149,0.0,8.2e-05,0.000352,0.000992,0.006584
