,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,2.1e-05,7.1e-05,0.0,0.0,3e-06,1.4e-05,0.000859
dr-ibt,500.0,0.002536,0.002169,0.0,0.000798,0.002058,0.003691,0.013129
dr-ibt (tau=0),500.0,0.001154,0.001088,0.0,0.000336,0.000897,0.001632,0.006132
dm,500.0,0.002731,0.001711,0.0,0.001465,0.002337,0.003805,0.008516
dr,500.0,0.002526,0.002312,0.0,0.000669,0.001966,0.003788,0.012027
mrdr,500.0,0.002475,0.00215,0.0,0.000781,0.001934,0.003684,0.012056
dr-os (oracle),500.0,2e-05,4.4e-05,0.0,2e-06,1e-05,2.5e-05,0.00073
dr-os,500.0,0.002376,0.002081,0.0,0.000647,0.001881,0.003637,0.011949
switch-dr (oracle),500.0,7.2e-05,0.000103,0.0,7e-06,3.1e-05,9.3e-05,0.000971
switch-dr,500.0,0.002404,0.002135,0.0,0.000704,0.001823,0.003527,0.011128
