,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000528,0.001553,0.0,2e-06,1.4e-05,0.000153,0.018648
dr-ibt,500.0,0.002676,0.004083,0.0,0.000178,0.001087,0.003348,0.031448
dr-ibt (tau=0),500.0,0.019919,0.01676,2e-06,0.006465,0.016486,0.029605,0.087118
dm,500.0,0.05697,0.014592,0.018507,0.047272,0.055649,0.065736,0.104568
dr,500.0,0.003298,0.004636,0.0,0.000255,0.00143,0.004412,0.030012
mrdr,500.0,0.00239,0.003618,0.0,0.000179,0.000953,0.003045,0.026654
dr-os (oracle),500.0,0.002191,0.004043,0.0,1.9e-05,0.000192,0.002701,0.02978
dr-os,500.0,0.003162,0.004371,0.0,0.000266,0.001465,0.004251,0.02978
switch-dr (oracle),500.0,0.002134,0.003849,0.0,6.9e-05,0.000416,0.002437,0.028919
switch-dr,500.0,0.003298,0.004636,0.0,0.000255,0.00143,0.004412,0.030012
