,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000119,0.000313,0.0,3e-06,1.2e-05,5.5e-05,0.002446
dr-ibt,500.0,0.000452,0.000632,0.0,4.6e-05,0.000196,0.000619,0.005035
dr-ibt (tau=0),500.0,0.032134,0.017736,0.0,0.018105,0.030185,0.043649,0.091278
dm,500.0,0.052527,0.007162,0.034781,0.047025,0.052421,0.057334,0.072185
dr,500.0,0.00077,0.001024,0.0,8.9e-05,0.000381,0.001055,0.006534
mrdr,500.0,0.000517,0.000714,0.0,5.2e-05,0.000232,0.00071,0.005193
dr-os (oracle),500.0,0.000643,0.001092,0.0,8e-06,0.000117,0.000843,0.006902
dr-os,500.0,0.00081,0.001084,0.0,0.000105,0.000395,0.001122,0.006902
switch-dr (oracle),500.0,0.000585,0.000999,0.0,3.1e-05,0.000137,0.000705,0.006534
switch-dr,500.0,0.00077,0.001024,0.0,8.9e-05,0.000381,0.001055,0.006534
