,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000751,0.001285,0.0,6e-06,0.000119,0.0009,0.010411
dr-ibt,500.0,0.00112,0.001533,0.0,0.000133,0.000495,0.001527,0.010535
dr-ibt (tau=0),500.0,0.037434,0.025848,7e-06,0.01559,0.03462,0.053845,0.129411
dm,500.0,0.045269,0.009037,0.022339,0.039039,0.044884,0.051546,0.078061
dr,500.0,0.001575,0.002149,0.0,0.000181,0.000683,0.00208,0.012263
mrdr,500.0,0.001055,0.001441,0.0,0.000115,0.000523,0.001349,0.011688
dr-os (oracle),500.0,0.000474,0.001109,0.0,5e-06,4.1e-05,0.000368,0.009452
dr-os,500.0,0.0015,0.002034,0.0,0.00016,0.000671,0.002051,0.011596
switch-dr (oracle),500.0,0.000484,0.001034,0.0,1.7e-05,0.000111,0.000453,0.008935
switch-dr,500.0,0.001575,0.002149,0.0,0.000181,0.000683,0.00208,0.012263
