,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000643,0.001702,0.0,1e-06,1.6e-05,0.000568,0.021779
dr-ibt,500.0,0.00278,0.00365,0.0,0.000382,0.001416,0.003976,0.02513
dr-ibt (tau=0),500.0,0.003213,0.003994,0.0,0.000387,0.001568,0.004513,0.027273
dm,500.0,0.052965,0.014751,0.013218,0.042026,0.052476,0.062615,0.101288
dr,500.0,0.003516,0.004375,0.0,0.00046,0.001763,0.005225,0.028164
mrdr,500.0,0.00242,0.003292,0.0,0.000289,0.001131,0.003208,0.022767
dr-os (oracle),500.0,0.001718,0.003504,0.0,1.8e-05,0.000147,0.001753,0.028687
dr-os,500.0,0.00345,0.004289,0.0,0.000454,0.00175,0.005065,0.028687
switch-dr (oracle),500.0,0.001741,0.003365,0.0,6e-05,0.000392,0.001601,0.028164
switch-dr,500.0,0.003516,0.004375,0.0,0.00046,0.001763,0.005225,0.028164
