,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000589,0.000933,0.0,2e-06,0.000182,0.000791,0.007358
dr-ibt,500.0,0.001322,0.001428,0.0,0.00026,0.000844,0.001927,0.009946
dr-ibt (tau=0),500.0,0.002612,0.002361,0.0,0.000739,0.001851,0.003852,0.013681
dm,500.0,0.003891,0.0022,7.1e-05,0.002325,0.003612,0.005166,0.012512
dr,500.0,0.001525,0.001709,0.0,0.000268,0.000964,0.002159,0.00931
mrdr,500.0,0.001473,0.001611,0.0,0.000252,0.000972,0.002158,0.009111
dr-os (oracle),500.0,4.1e-05,0.000152,0.0,2e-06,9e-06,2.6e-05,0.001816
dr-os,500.0,0.001293,0.001463,0.0,0.000247,0.000803,0.00181,0.010578
switch-dr (oracle),500.0,8.9e-05,0.000176,0.0,7e-06,3.8e-05,0.000116,0.002636
switch-dr,500.0,0.001328,0.001531,0.0,0.00023,0.00084,0.001898,0.010881
