,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,3.3e-05,0.000134,0.0,1e-06,5e-06,1.6e-05,0.001851
dr-ibt,500.0,0.000886,0.000993,0.0,0.000173,0.000538,0.001283,0.006987
dr-ibt (tau=0),500.0,0.001811,0.001484,0.0,0.000747,0.001523,0.002479,0.014383
dm,500.0,0.042184,0.006339,0.024225,0.038081,0.042057,0.04599,0.060052
dr,500.0,0.00118,0.001561,0.0,0.000164,0.00059,0.001524,0.009748
mrdr,500.0,0.000873,0.001039,0.0,0.000136,0.000555,0.001129,0.007887
dr-os (oracle),500.0,0.000164,0.000506,0.0,4e-06,2.1e-05,8e-05,0.00694
dr-os,500.0,0.001063,0.001439,0.0,0.000139,0.00049,0.001335,0.00907
switch-dr (oracle),500.0,0.000199,0.000467,0.0,1.2e-05,5.8e-05,0.000208,0.006642
switch-dr,500.0,0.00118,0.001561,0.0,0.000164,0.00059,0.001524,0.009748
