,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,8.5e-05,0.000259,0.0,2e-06,9e-06,3.9e-05,0.002571
dr-ibt,500.0,0.000977,0.001223,0.0,0.000127,0.000551,0.001337,0.008252
dr-ibt (tau=0),500.0,0.002744,0.0019,1e-06,0.001396,0.002298,0.003671,0.010651
dm,500.0,0.005861,0.002419,0.000417,0.004217,0.005738,0.00729,0.013412
dr,500.0,0.00105,0.001386,0.0,0.000117,0.000534,0.001514,0.009153
mrdr,500.0,0.001013,0.001298,0.0,0.000115,0.000546,0.001382,0.008151
dr-os (oracle),500.0,7.2e-05,0.000236,0.0,2e-06,9e-06,2.9e-05,0.002382
dr-os,500.0,0.001061,0.00139,0.0,9.1e-05,0.000521,0.001422,0.008732
switch-dr (oracle),500.0,8.6e-05,0.000248,0.0,4e-06,1.9e-05,6.5e-05,0.003286
switch-dr,500.0,0.000995,0.001308,0.0,9.5e-05,0.000549,0.001367,0.010683
