,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000344,0.000769,0.0,1e-06,1.6e-05,0.000296,0.007531
dr-ibt,500.0,0.000928,0.001311,0.0,7.6e-05,0.000357,0.001292,0.01021
dr-ibt (tau=0),500.0,0.00309,0.003231,0.0,0.000478,0.001965,0.004886,0.016916
dm,500.0,0.048374,0.009072,0.027007,0.041595,0.047723,0.054922,0.081313
dr,500.0,0.001397,0.001837,0.0,0.000198,0.000707,0.00191,0.013985
mrdr,500.0,0.000909,0.001325,0.0,8e-05,0.000385,0.001221,0.010711
dr-os (oracle),500.0,0.000702,0.001445,0.0,7e-06,8.1e-05,0.000733,0.014341
dr-os,500.0,0.001372,0.001794,0.0,0.000173,0.000692,0.001889,0.014341
switch-dr (oracle),500.0,0.00067,0.001333,0.0,3e-05,0.000188,0.000669,0.013985
switch-dr,500.0,0.001397,0.001837,0.0,0.000198,0.000707,0.00191,0.013985
