,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000857,0.001533,0.0,3e-06,0.000152,0.001003,0.00872
dr-ibt,500.0,0.001268,0.001737,0.0,0.000107,0.000562,0.001741,0.009641
dr-ibt (tau=0),500.0,0.010042,0.0105,0.0,0.001791,0.006909,0.014295,0.057984
dm,500.0,0.004988,0.003485,0.0,0.002146,0.004246,0.007165,0.022596
dr,500.0,0.001227,0.001672,0.0,0.000145,0.000598,0.001626,0.011404
mrdr,500.0,0.001195,0.001591,0.0,0.000143,0.00056,0.0016,0.009914
dr-os (oracle),500.0,0.000199,0.000474,0.0,2e-06,1.3e-05,8.1e-05,0.004192
dr-os,500.0,0.001208,0.001706,0.0,0.000129,0.000555,0.001471,0.012244
switch-dr (oracle),500.0,0.000305,0.000786,0.0,1.1e-05,6.5e-05,0.000239,0.010945
switch-dr,500.0,0.001159,0.001616,0.0,0.000123,0.000499,0.001543,0.010945
