,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001321,0.003229,0.0,1e-06,3.9e-05,0.000948,0.030821
dr-ibt,500.0,0.00531,0.007375,0.0,0.000597,0.002595,0.006835,0.048687
dr-ibt (tau=0),500.0,0.004895,0.006051,0.0,0.000639,0.002516,0.00708,0.042112
dm,500.0,0.008172,0.008561,0.0,0.001825,0.005688,0.011229,0.054368
dr,500.0,0.005174,0.007558,0.0,0.000562,0.002324,0.006314,0.052602
mrdr,500.0,0.005403,0.007708,0.0,0.000675,0.002315,0.007088,0.06069
dr-os (oracle),500.0,0.001523,0.003459,0.0,7e-06,5.2e-05,0.000972,0.024031
dr-os,500.0,0.005612,0.008267,0.0,0.000602,0.002839,0.007812,0.072108
switch-dr (oracle),500.0,0.001204,0.003022,0.0,1.6e-05,0.000111,0.000753,0.026893
switch-dr,500.0,0.004993,0.006853,0.0,0.000557,0.002415,0.006495,0.045204
