,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000129,0.000341,0.0,2e-06,1.3e-05,7.4e-05,0.003287
dr-ibt,500.0,0.000433,0.000633,0.0,4.1e-05,0.000184,0.000594,0.005031
dr-ibt (tau=0),500.0,0.02714,0.019613,0.0,0.011333,0.02327,0.037786,0.104537
dm,500.0,0.051626,0.007251,0.031345,0.046677,0.051697,0.056257,0.073892
dr,500.0,0.000749,0.001053,0.0,6.6e-05,0.000338,0.001012,0.008982
mrdr,500.0,0.000498,0.000739,0.0,5.1e-05,0.000209,0.000592,0.004819
dr-os (oracle),500.0,0.000578,0.001049,0.0,6e-06,8.2e-05,0.000714,0.009311
dr-os,500.0,0.000776,0.001089,0.0,7.3e-05,0.000349,0.000998,0.009311
switch-dr (oracle),500.0,0.000553,0.000968,0.0,2.3e-05,0.000142,0.000616,0.008982
switch-dr,500.0,0.000749,0.001053,0.0,6.6e-05,0.000338,0.001012,0.008982
