,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000143,0.00043,0.0,2e-06,9e-06,3.7e-05,0.003472
dr-ibt,500.0,0.001138,0.001648,0.0,0.000108,0.000475,0.001459,0.011836
dr-ibt (tau=0),500.0,0.018634,0.013419,3e-06,0.008681,0.015971,0.025285,0.06983
dm,500.0,0.05569,0.009956,0.030929,0.048663,0.055029,0.062526,0.094746
dr,500.0,0.001547,0.002102,0.0,0.000148,0.000709,0.002171,0.014921
mrdr,500.0,0.00114,0.001602,0.0,0.000128,0.000529,0.001459,0.012734
dr-os (oracle),500.0,0.001312,0.002167,0.0,2e-05,0.000291,0.001674,0.015483
dr-os,500.0,0.001613,0.002174,0.0,0.000172,0.000756,0.002275,0.015483
switch-dr (oracle),500.0,0.001215,0.002057,0.0,3.9e-05,0.00026,0.001454,0.014921
switch-dr,500.0,0.001547,0.002102,0.0,0.000148,0.000709,0.002171,0.014921
