,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,9.9e-05,0.000289,0.0,2e-06,1e-05,4.5e-05,0.002401
dr-ibt,500.0,0.00088,0.001344,0.0,7.5e-05,0.000344,0.001114,0.014042
dr-ibt (tau=0),500.0,0.003225,0.001913,7e-06,0.001851,0.002929,0.004264,0.01075
dm,500.0,0.006228,0.002521,0.00084,0.004426,0.005989,0.007877,0.017445
dr,500.0,0.00093,0.001478,0.0,8.1e-05,0.000418,0.001222,0.017102
mrdr,500.0,0.000845,0.001115,0.0,0.000106,0.000414,0.001132,0.008138
dr-os (oracle),500.0,0.000109,0.000278,0.0,3e-06,1.3e-05,4.8e-05,0.002439
dr-os,500.0,0.000737,0.000967,0.0,7.8e-05,0.000359,0.001014,0.005743
switch-dr (oracle),500.0,0.000124,0.000272,0.0,6e-06,3.2e-05,0.000123,0.002821
switch-dr,500.0,0.000777,0.001212,0.0,7.6e-05,0.000354,0.00093,0.010754
