,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000506,0.001078,0.0,0.0,5.2e-05,0.000437,0.009631
dr-ibt,500.0,0.001359,0.001908,0.0,0.000157,0.000607,0.001912,0.012841
dr-ibt (tau=0),500.0,0.001685,0.002319,0.0,0.000194,0.000831,0.002072,0.015862
dm,500.0,0.00565,0.003587,0.00016,0.003132,0.004893,0.007705,0.023571
dr,500.0,0.001382,0.001857,0.0,0.000158,0.000674,0.001922,0.015264
mrdr,500.0,0.001304,0.001735,0.0,0.000144,0.000633,0.0018,0.014104
dr-os (oracle),500.0,0.00024,0.000613,0.0,2e-06,1.5e-05,0.000101,0.006342
dr-os,500.0,0.001297,0.001692,0.0,0.000148,0.000622,0.001888,0.011956
switch-dr (oracle),500.0,0.000197,0.000483,0.0,7e-06,3.9e-05,0.000157,0.004939
switch-dr,500.0,0.001409,0.001869,0.0,0.000142,0.000683,0.001874,0.012111
