,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001438,0.003711,0.0,2e-06,4.6e-05,0.00095,0.033339
dr-ibt,500.0,0.008551,0.034901,0.0,0.000448,0.002127,0.006996,0.537734
dr-ibt (tau=0),500.0,0.005369,0.00741,0.0,0.000533,0.002345,0.007329,0.052909
dm,500.0,0.008587,0.008435,0.0,0.001939,0.006157,0.012505,0.051105
dr,500.0,0.00649,0.012082,0.0,0.000567,0.002386,0.007982,0.133735
mrdr,500.0,0.005856,0.009859,0.0,0.000477,0.002526,0.007845,0.11453
dr-os (oracle),500.0,0.002089,0.004791,0.0,7e-06,6.6e-05,0.001641,0.037965
dr-os,500.0,0.005199,0.007144,0.0,0.000615,0.002786,0.007054,0.054606
switch-dr (oracle),500.0,0.001411,0.003102,0.0,1.9e-05,0.00016,0.00101,0.030206
switch-dr,500.0,0.007234,0.02643,0.0,0.00055,0.002625,0.007969,0.492376
