,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000875,0.001642,0.0,3e-06,0.000111,0.001028,0.011523
dr-ibt,500.0,0.001555,0.002369,0.0,0.000131,0.000673,0.001939,0.026981
dr-ibt (tau=0),500.0,0.00886,0.010123,0.0,0.001643,0.005116,0.012461,0.056644
dm,500.0,0.006421,0.003796,3e-06,0.003615,0.005847,0.008685,0.024965
dr,500.0,0.0016,0.002354,0.0,0.000151,0.00077,0.002008,0.015777
mrdr,500.0,0.001566,0.002257,0.0,0.000185,0.000776,0.001901,0.016834
dr-os (oracle),500.0,0.000314,0.000859,0.0,3e-06,1.6e-05,7.3e-05,0.005756
dr-os,500.0,0.001458,0.002035,0.0,0.000197,0.00072,0.001829,0.016495
switch-dr (oracle),500.0,0.000296,0.000867,0.0,7e-06,4.6e-05,0.000176,0.011981
switch-dr,500.0,0.001788,0.002874,0.0,0.000132,0.000709,0.002292,0.026119
