,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,5.4e-05,0.000188,0.0,1e-06,8e-06,3.2e-05,0.00226
dr-ibt,500.0,0.001302,0.001649,0.0,0.000153,0.00071,0.001962,0.015829
dr-ibt (tau=0),500.0,0.002035,0.001586,1e-06,0.000892,0.001748,0.0029,0.010558
dm,500.0,0.004351,0.002242,7.9e-05,0.002789,0.00408,0.005612,0.011121
dr,500.0,0.0012,0.001423,0.0,0.000212,0.000684,0.001648,0.008112
mrdr,500.0,0.001168,0.001347,0.0,0.000181,0.000673,0.001718,0.009077
dr-os (oracle),500.0,4.6e-05,0.000147,0.0,1e-06,8e-06,3e-05,0.001622
dr-os,500.0,0.001158,0.001448,0.0,0.000134,0.000592,0.001715,0.008466
switch-dr (oracle),500.0,8.9e-05,0.000213,0.0,5e-06,2.5e-05,7.6e-05,0.001945
switch-dr,500.0,0.001174,0.001447,0.0,0.000171,0.000613,0.001675,0.011146
