,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001405,0.003214,0.0,2e-06,0.000103,0.001162,0.036425
dr-ibt,500.0,0.005385,0.007015,0.0,0.000754,0.002634,0.00693,0.051094
dr-ibt (tau=0),500.0,0.004505,0.006178,0.0,0.000521,0.002194,0.006302,0.052421
dm,500.0,0.006896,0.00701,0.0,0.001262,0.005174,0.010483,0.043071
dr,500.0,0.005408,0.007685,0.0,0.000586,0.002562,0.006958,0.048848
mrdr,500.0,0.005446,0.007659,0.0,0.000518,0.002748,0.007005,0.044528
dr-os (oracle),500.0,0.001506,0.003461,0.0,5e-06,6.1e-05,0.001207,0.032618
dr-os,500.0,0.005694,0.008137,0.0,0.000696,0.002593,0.007313,0.066875
switch-dr (oracle),500.0,0.001336,0.003284,0.0,1.6e-05,0.000145,0.000776,0.02624
switch-dr,500.0,0.006046,0.008239,0.0,0.000618,0.002945,0.007713,0.063326
