,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,3.7e-05,0.000152,0.0,0.0,4e-06,1.5e-05,0.001813
dr-ibt,500.0,0.001208,0.00128,0.0,0.000271,0.000765,0.001823,0.007691
dr-ibt (tau=0),500.0,0.001548,0.001324,0.0,0.000612,0.001259,0.002094,0.008079
dm,500.0,0.004088,0.002235,0.000108,0.002461,0.003769,0.005338,0.013858
dr,500.0,0.001146,0.001426,0.0,0.000194,0.000607,0.001623,0.012192
mrdr,500.0,0.00112,0.00133,0.0,0.000204,0.000621,0.00159,0.009151
dr-os (oracle),500.0,3.1e-05,9.5e-05,0.0,2e-06,8e-06,2.4e-05,0.001021
dr-os,500.0,0.0012,0.001402,0.0,0.000182,0.00074,0.001756,0.010028
switch-dr (oracle),500.0,9e-05,0.000185,0.0,6e-06,3.3e-05,0.000101,0.002316
switch-dr,500.0,0.001284,0.001547,0.0,0.000197,0.000748,0.001812,0.010383
