,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000866,0.001797,0.0,6e-06,7e-05,0.000752,0.016569
dr-ibt,500.0,0.002092,0.002984,0.0,0.00016,0.000897,0.00277,0.021809
dr-ibt (tau=0),500.0,0.03995,0.028788,3.1e-05,0.016963,0.032356,0.057532,0.139151
dm,500.0,0.043846,0.012678,0.012951,0.03489,0.04366,0.052764,0.094727
dr,500.0,0.002683,0.003783,0.0,0.000262,0.001394,0.003649,0.032915
mrdr,500.0,0.001927,0.002799,0.0,0.000166,0.000812,0.002437,0.020898
dr-os (oracle),500.0,0.001324,0.002853,0.0,1.6e-05,9.1e-05,0.001313,0.028585
dr-os,500.0,0.002647,0.003733,0.0,0.000285,0.001384,0.003648,0.03187
switch-dr (oracle),500.0,0.001461,0.002703,0.0,7.3e-05,0.000397,0.001671,0.028105
switch-dr,500.0,0.002683,0.003783,0.0,0.000262,0.001394,0.003649,0.032915
