,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001024,0.002084,0.0,2e-06,7.1e-05,0.001045,0.018321
dr-ibt,500.0,0.002674,0.003877,0.0,0.000205,0.001158,0.003284,0.028821
dr-ibt (tau=0),500.0,0.012092,0.012499,0.0,0.001206,0.008167,0.018996,0.053948
dm,500.0,0.048571,0.013763,0.012426,0.039049,0.047772,0.056888,0.095729
dr,500.0,0.003396,0.005001,0.0,0.000317,0.001316,0.00429,0.038566
mrdr,500.0,0.002425,0.003563,0.0,0.000174,0.001034,0.003117,0.025
dr-os (oracle),500.0,0.00125,0.003038,0.0,1.1e-05,8.5e-05,0.000699,0.028585
dr-os,500.0,0.003299,0.004869,0.0,0.000287,0.001267,0.004398,0.036952
switch-dr (oracle),500.0,0.001308,0.002853,0.0,4.5e-05,0.000257,0.001067,0.02809
switch-dr,500.0,0.003396,0.005001,0.0,0.000317,0.001316,0.00429,0.038566
