,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.0007,0.001208,0.0,1.7e-05,0.000157,0.000792,0.009894
dr-ibt,500.0,0.001171,0.001737,0.0,0.000101,0.000518,0.001472,0.012435
dr-ibt (tau=0),500.0,0.052041,0.036502,9e-06,0.021963,0.04407,0.07933,0.151827
dm,500.0,0.04768,0.009206,0.021908,0.040695,0.047782,0.053516,0.075315
dr,500.0,0.00175,0.002621,0.0,0.000179,0.000789,0.002025,0.019736
mrdr,500.0,0.001121,0.001684,0.0,0.000109,0.000529,0.00139,0.012679
dr-os (oracle),500.0,0.000576,0.001388,0.0,6e-06,5.3e-05,0.00048,0.012717
dr-os,500.0,0.001668,0.002479,0.0,0.000193,0.000716,0.001985,0.018603
switch-dr (oracle),500.0,0.000589,0.001276,0.0,3.7e-05,0.000174,0.000564,0.0122
switch-dr,500.0,0.00175,0.002621,0.0,0.000179,0.000789,0.002025,0.019736
