,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000413,0.000823,0.0,0.0,3.6e-05,0.000401,0.005211
dr-ibt,500.0,0.001011,0.00139,0.0,0.000119,0.000452,0.001281,0.008325
dr-ibt (tau=0),500.0,0.003326,0.003361,0.0,0.000773,0.002351,0.004858,0.0171
dm,500.0,0.005883,0.002801,0.000484,0.003867,0.005408,0.007451,0.015722
dr,500.0,0.001086,0.001408,0.0,0.000134,0.000529,0.0015,0.009614
mrdr,500.0,0.00104,0.00129,0.0,0.000147,0.00052,0.001445,0.008026
dr-os (oracle),500.0,8.4e-05,0.000248,0.0,2e-06,1.1e-05,3.9e-05,0.002264
dr-os,500.0,0.000969,0.001187,0.0,0.000123,0.000491,0.001394,0.007863
switch-dr (oracle),500.0,0.000121,0.00031,0.0,4e-06,2.4e-05,8.9e-05,0.002544
switch-dr,500.0,0.001047,0.001411,0.0,0.000128,0.000456,0.001442,0.010425
