,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000114,0.000281,0.0,3e-06,1.4e-05,5.6e-05,0.002163
dr-ibt,500.0,0.000433,0.000567,0.0,4e-05,0.000208,0.000617,0.003761
dr-ibt (tau=0),500.0,0.032472,0.018495,6.7e-05,0.018128,0.029812,0.043175,0.096444
dm,500.0,0.052528,0.006932,0.034822,0.047472,0.052382,0.057344,0.070429
dr,500.0,0.000729,0.000914,0.0,9.8e-05,0.000381,0.000991,0.005246
mrdr,500.0,0.000491,0.000637,0.0,4.5e-05,0.00025,0.000684,0.003665
dr-os (oracle),500.0,0.000611,0.00098,0.0,8e-06,0.000131,0.000823,0.005587
dr-os,500.0,0.000771,0.00097,0.0,0.000102,0.000416,0.00108,0.005587
switch-dr (oracle),500.0,0.000551,0.000889,0.0,3e-05,0.000163,0.000695,0.005246
switch-dr,500.0,0.000729,0.000914,0.0,9.8e-05,0.000381,0.000991,0.005246
