,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000579,0.00111,0.0,6e-06,6.4e-05,0.000689,0.008811
dr-ibt,500.0,0.001149,0.001531,0.0,0.000107,0.000538,0.001605,0.012468
dr-ibt (tau=0),500.0,0.037334,0.02507,2.7e-05,0.018233,0.03294,0.050988,0.118048
dm,500.0,0.053127,0.009345,0.027247,0.046106,0.053047,0.059939,0.082861
dr,500.0,0.001744,0.002435,0.0,0.000142,0.000776,0.002472,0.026304
mrdr,500.0,0.001085,0.001481,0.0,0.000106,0.000517,0.001553,0.010867
dr-os (oracle),500.0,0.000666,0.001324,0.0,1.1e-05,7.1e-05,0.000553,0.00809
dr-os,500.0,0.001649,0.002259,0.0,0.000173,0.000783,0.002332,0.024207
switch-dr (oracle),500.0,0.000633,0.001207,0.0,2.1e-05,0.000123,0.00054,0.00771
switch-dr,500.0,0.001744,0.002435,0.0,0.000142,0.000776,0.002472,0.026304
