,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000289,0.000704,0.0,2e-06,1.8e-05,0.000171,0.006884
dr-ibt,500.0,0.001096,0.001476,0.0,0.000136,0.000512,0.001449,0.011167
dr-ibt (tau=0),500.0,0.003458,0.002717,1e-06,0.001306,0.003017,0.004753,0.013698
dm,500.0,0.006522,0.003913,7e-06,0.003549,0.005914,0.009028,0.020902
dr,500.0,0.001292,0.001797,0.0,0.000132,0.000577,0.001779,0.013048
mrdr,500.0,0.00124,0.001663,0.0,0.000131,0.000592,0.001696,0.011687
dr-os (oracle),500.0,0.000315,0.000949,0.0,4e-06,1.9e-05,0.000128,0.011348
dr-os,500.0,0.001126,0.001619,0.0,0.000109,0.000468,0.001452,0.011348
switch-dr (oracle),500.0,0.000314,0.000778,0.0,1e-05,6.3e-05,0.000244,0.009121
switch-dr,500.0,0.001172,0.001545,0.0,0.000134,0.000562,0.001698,0.009752
