,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.00141,0.002812,0.0,1e-06,7.4e-05,0.001382,0.019542
dr-ibt,500.0,0.005842,0.007888,0.0,0.000746,0.003054,0.007479,0.067674
dr-ibt (tau=0),500.0,0.004277,0.00603,0.0,0.000405,0.001972,0.005642,0.050875
dm,500.0,0.047057,0.01931,0.003805,0.032559,0.044821,0.060435,0.102506
dr,500.0,0.006208,0.008447,0.0,0.00087,0.003165,0.007874,0.073395
mrdr,500.0,0.004813,0.006547,0.0,0.000489,0.002662,0.006374,0.061068
dr-os (oracle),500.0,0.00262,0.005671,0.0,2.7e-05,0.000222,0.002447,0.040194
dr-os,500.0,0.006088,0.008269,0.0,0.000907,0.003076,0.007922,0.071595
switch-dr (oracle),500.0,0.002669,0.005483,0.0,0.000132,0.000543,0.002457,0.03989
switch-dr,500.0,0.006208,0.008447,0.0,0.00087,0.003165,0.007874,0.073395
