,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001411,0.002514,0.0,9e-06,0.000144,0.001886,0.014971
dr-ibt,500.0,0.002718,0.003846,0.0,0.000279,0.001119,0.003364,0.027864
dr-ibt (tau=0),500.0,0.044066,0.037709,1e-06,0.013422,0.033879,0.069527,0.143954
dm,500.0,0.045645,0.013519,0.012885,0.036218,0.045133,0.054317,0.088216
dr,500.0,0.003395,0.004782,0.0,0.000255,0.00147,0.004595,0.031394
mrdr,500.0,0.002395,0.003412,0.0,0.000227,0.001019,0.003055,0.024828
dr-os (oracle),500.0,0.001253,0.003001,0.0,1e-05,6.8e-05,0.000803,0.021042
dr-os,500.0,0.003298,0.004643,0.0,0.000232,0.001415,0.004457,0.030173
switch-dr (oracle),500.0,0.001286,0.002877,0.0,3.7e-05,0.000205,0.000961,0.020574
switch-dr,500.0,0.003395,0.004782,0.0,0.000255,0.00147,0.004595,0.031394
