,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001104,0.002301,0.0,1e-06,0.000104,0.001091,0.017164
dr-ibt,500.0,0.002771,0.003865,1e-06,0.000283,0.00128,0.003824,0.026404
dr-ibt (tau=0),500.0,0.00253,0.003578,0.0,0.000252,0.001144,0.003264,0.025277
dm,500.0,0.008256,0.006259,4e-06,0.003614,0.007194,0.011321,0.037115
dr,500.0,0.002514,0.003478,0.0,0.000238,0.001271,0.003468,0.029451
mrdr,500.0,0.002454,0.003485,0.0,0.000215,0.001144,0.00346,0.026221
dr-os (oracle),500.0,0.000839,0.002241,0.0,4e-06,3e-05,0.000503,0.023841
dr-os,500.0,0.002394,0.003606,0.0,0.000237,0.001155,0.00295,0.027369
switch-dr (oracle),500.0,0.00098,0.002389,0.0,1.4e-05,0.000116,0.000653,0.02026
switch-dr,500.0,0.002646,0.003845,0.0,0.000249,0.001114,0.003521,0.030311
