,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001069,0.002651,0.0,2e-06,3.7e-05,0.000606,0.020216
dr-ibt,500.0,0.005539,0.007725,0.0,0.000502,0.002454,0.0079,0.059626
dr-ibt (tau=0),500.0,0.004262,0.005616,0.0,0.00047,0.002145,0.005832,0.037764
dm,500.0,0.007127,0.007906,0.0,0.00128,0.004609,0.010127,0.047639
dr,500.0,0.005054,0.007225,0.0,0.000529,0.00231,0.006644,0.06435
mrdr,500.0,0.005105,0.007096,0.0,0.000668,0.002314,0.006444,0.05285
dr-os (oracle),500.0,0.001703,0.003965,0.0,4e-06,3.4e-05,0.000973,0.027594
dr-os,500.0,0.005502,0.007338,0.0,0.000598,0.00239,0.007833,0.043811
switch-dr (oracle),500.0,0.000881,0.002218,0.0,1.3e-05,0.000105,0.000581,0.020173
switch-dr,500.0,0.004653,0.006535,0.0,0.000456,0.001766,0.005935,0.035555
