,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000357,0.000754,0.0,1e-06,3.3e-05,0.000392,0.0076
dr-ibt,500.0,0.000589,0.000891,0.0,5e-05,0.000229,0.000735,0.008007
dr-ibt (tau=0),500.0,0.004783,0.004212,0.0,0.001407,0.003813,0.006937,0.019401
dm,500.0,0.00627,0.002622,0.00077,0.004486,0.005992,0.007755,0.017604
dr,500.0,0.000645,0.00087,0.0,6.7e-05,0.000326,0.00089,0.007977
mrdr,500.0,0.000607,0.000822,0.0,6.7e-05,0.000299,0.000856,0.006385
dr-os (oracle),500.0,0.000131,0.000332,0.0,1e-06,9e-06,5.5e-05,0.003084
dr-os,500.0,0.000542,0.000742,0.0,5.9e-05,0.000238,0.00075,0.006481
switch-dr (oracle),500.0,0.000122,0.000302,0.0,4e-06,2.4e-05,9.9e-05,0.003575
switch-dr,500.0,0.000518,0.000748,0.0,4.7e-05,0.000251,0.000665,0.005054
