,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,3.4e-05,0.000101,0.0,1e-06,5e-06,2.2e-05,0.000988
dr-ibt,500.0,0.001263,0.001486,0.0,0.000211,0.000791,0.001698,0.009592
dr-ibt (tau=0),500.0,0.001723,0.001372,0.0,0.000679,0.00143,0.002442,0.007664
dm,500.0,0.004024,0.002188,0.000157,0.002357,0.003711,0.005388,0.012074
dr,500.0,0.001399,0.001539,0.0,0.000259,0.000948,0.002,0.01425
mrdr,500.0,0.001368,0.001493,0.0,0.000211,0.000973,0.001956,0.012724
dr-os (oracle),500.0,3.4e-05,9.2e-05,0.0,2e-06,9e-06,2.9e-05,0.000767
dr-os,500.0,0.001259,0.001422,0.0,0.000184,0.000688,0.001953,0.010349
switch-dr (oracle),500.0,9.9e-05,0.000183,0.0,7e-06,3.9e-05,0.000124,0.002508
switch-dr,500.0,0.001389,0.001496,0.0,0.00025,0.000891,0.002001,0.008692
