,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000374,0.00063,0.0,6e-06,8.2e-05,0.000452,0.004206
dr-ibt,500.0,0.000504,0.000681,0.0,5.6e-05,0.000251,0.000669,0.004282
dr-ibt (tau=0),500.0,0.027849,0.016841,5.5e-05,0.0154,0.02478,0.036623,0.085855
dm,500.0,0.04874,0.006943,0.030489,0.043926,0.048271,0.053755,0.072768
dr,500.0,0.000852,0.00121,0.0,8e-05,0.000401,0.001087,0.007754
mrdr,500.0,0.000547,0.000766,0.0,6.7e-05,0.000263,0.000659,0.004159
dr-os (oracle),500.0,0.00031,0.000739,0.0,4e-06,3.3e-05,0.000201,0.008106
dr-os,500.0,0.000796,0.001129,0.0,7.4e-05,0.00036,0.001063,0.008106
switch-dr (oracle),500.0,0.000305,0.000681,0.0,1.1e-05,5.2e-05,0.00029,0.007754
switch-dr,500.0,0.000852,0.00121,0.0,8e-05,0.000401,0.001087,0.007754
