,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000265,0.000621,0.0,2e-06,1.9e-05,0.000165,0.006659
dr-ibt,500.0,0.000936,0.001372,0.0,8.3e-05,0.000387,0.001206,0.008563
dr-ibt (tau=0),500.0,0.028551,0.021331,1e-06,0.011275,0.02419,0.040129,0.099255
dm,500.0,0.051601,0.009692,0.023224,0.044919,0.05163,0.057398,0.083216
dr,500.0,0.001388,0.001896,0.0,0.000119,0.000705,0.001801,0.012161
mrdr,500.0,0.000983,0.001409,0.0,9.1e-05,0.000401,0.001351,0.010674
dr-os (oracle),500.0,0.000953,0.001739,0.0,1e-05,0.000114,0.001104,0.012119
dr-os,500.0,0.001408,0.001915,0.0,0.000124,0.000698,0.001831,0.012119
switch-dr (oracle),500.0,0.000938,0.001638,0.0,3.9e-05,0.000266,0.00099,0.011683
switch-dr,500.0,0.001388,0.001896,0.0,0.000119,0.000705,0.001801,0.012161
