,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000149,0.000325,0.0,0.0,7e-06,0.000144,0.002535
dr-ibt,500.0,0.000562,0.000682,0.0,6.5e-05,0.000312,0.000839,0.005416
dr-ibt (tau=0),500.0,0.001025,0.002261,0.0,4.7e-05,0.000243,0.00076,0.01474
dm,500.0,0.042662,0.006324,0.027517,0.03802,0.042318,0.047108,0.064668
dr,500.0,0.000829,0.001084,0.0,0.000106,0.000352,0.001132,0.0051
mrdr,500.0,0.000594,0.000743,0.0,7e-05,0.000296,0.000845,0.004763
dr-os (oracle),500.0,0.00015,0.000412,0.0,3e-06,1.7e-05,0.000103,0.004359
dr-os,500.0,0.00076,0.001,0.0,0.000102,0.000344,0.001003,0.004765
switch-dr (oracle),500.0,0.000244,0.00041,0.0,1.4e-05,9.4e-05,0.000321,0.004125
switch-dr,500.0,0.000829,0.001084,0.0,0.000106,0.000352,0.001132,0.0051
